project,message,level,rule_id,location,report_name
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/Cache.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/Color.cs 7:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: delta == 0.0f. Consider using a comparison with defined precision: Math.Abs(A - B) < Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/Color.cs 144:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: r == rgbMax. Consider using a comparison with defined precision: Math.Abs(A - B) < Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/Color.cs 148:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: g == rgbMax. Consider using a comparison with defined precision: Math.Abs(A - B) < Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/Color.cs 150:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/ConcurrentCache.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/DisposableAction.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Player.cs 7:1,OpenRA.sarif
OpenRA.sarif,The 'Player' class containing IDisposable members does not itself implement IDisposable. Inspect: PlayerActor.,warning,V3072,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Player.cs 40:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/float3.cs 7:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: me.X == other.X. Consider using a comparison with defined precision: Math.Abs(A - B) < Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/float3.cs 49:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: me.Y == other.Y. Consider using a comparison with defined precision: Math.Abs(A - B) < Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/float3.cs 49:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: me.Z == other.Z. Consider using a comparison with defined precision: Math.Abs(A - B) < Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/float3.cs 49:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/float2.cs 7:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: me.X == other.X. Consider using a comparison with defined precision: Math.Abs(A - B) < Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/float2.cs 71:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: me.Y == other.Y. Consider using a comparison with defined precision: Math.Abs(A - B) < Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/float2.cs 71:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Network/SyncReport.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/IObservableCollection.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/int2.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/MergedStream.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/LongBitSet.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/ObservableCollection.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/ObservableDictionary.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/ObservableList.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/PlayerDictionary.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Game.cs 7:1,OpenRA.sarif
OpenRA.sarif,An empty exception handler. Silent suppression of exceptions may hide the presence of bugs or vulnerabilities.,note,V3163,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Game.cs 330:1,OpenRA.sarif
OpenRA.sarif,Possible null dereference inside method. Consider inspecting the 1st argument.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Game.cs 407:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/ReadOnlyAdapterStream.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/PriorityQueue.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/SegmentStream.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/Size.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/Rectangle.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/TypeDictionary.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/Polygon.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/SpatiallyPartitioned.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Scripting/ScriptActorInterface.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Scripting/ScriptMemberExts.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Scripting/ScriptContext.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Renderer.cs 7:1,OpenRA.sarif
OpenRA.sarif,"Not all IDisposable members are properly disposed. Call 'Dispose' when disposing 'Renderer' class. Inspect: screenBuffer, worldBuffer, worldSheet.",warning,V3073,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Renderer.cs 25:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: depthMargin == 0. Consider using a comparison with defined precision: Math.Abs(A - B) < Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Renderer.cs 201:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Scripting/ScriptPlayerInterface.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Scripting/ScriptMemberWrapper.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Scripting/ScriptObjectWrapper.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Scripting/ScriptTypes.cs 7:1,OpenRA.sarif
OpenRA.sarif,"The expression 'obj' is checked for compatibility with the type 'IScriptBindable', but is casted to the 'IScriptNotifyBind' type.",error,V3131,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Scripting/ScriptTypes.cs 175:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Server/Exts.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Map/Map.cs 7:1,OpenRA.sarif
OpenRA.sarif,"The 'property' object was used after it was verified against null. Check lines: 94, 91.",warning,V3125,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Map/Map.cs 94:1,OpenRA.sarif
OpenRA.sarif,Expression 'tilesOffset != 0' is always true.,note,V3022,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Map/Map.cs 681:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison. Consider using a comparison with defined precision: Math.Abs(A - B) > Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Map/Map.cs 725:1,OpenRA.sarif
OpenRA.sarif,A part of conditional expression is always true if it is evaluated: index >= 0.,warning,V3063,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Map/Map.cs 931:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/SelectableExts.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Server/MapStatusCache.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Server/ProtocolVersion.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Server/OrderBuffer.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Server/TraitInterfaces.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Server/PlayerMessageTracker.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Server/Connection.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Sound/SoundDevice.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/StreamExts.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/Arguments.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Settings.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/Benchmark.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Primitives/Int32Matrix4x4.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/AssemblyLoader.cs 7:1,OpenRA.sarif
OpenRA.sarif,An empty exception handler. Silent suppression of exceptions may hide the presence of bugs or vulnerabilities.,note,V3163,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/AssemblyLoader.cs 159:1,OpenRA.sarif
OpenRA.sarif,IDisposable object 'reader' is not disposed before method returns.,warning,V3114,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/AssemblyLoader.cs 270:1,OpenRA.sarif
OpenRA.sarif,"The switch statement does not cover all values of the 'Architecture' enum: Wasm, S390x.",note,V3002,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/AssemblyLoader.cs 294:1,OpenRA.sarif
OpenRA.sarif,Possible NullReferenceException. The '?.' and '.' operators are used for accessing members of the 'runtimeGraph' object,error,V3042,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/AssemblyLoader.cs 349:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/HttpClientFactory.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/HttpQueryBuilder.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/LaunchArguments.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/ExceptionHandler.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/Log.cs 7:1,OpenRA.sarif
OpenRA.sarif,An empty exception handler. Silent suppression of exceptions may hide the presence of bugs or vulnerabilities.,note,V3163,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/Log.cs 167:1,OpenRA.sarif
OpenRA.sarif,The 'Log' class contains 'Dispose' method. Consider making it implement 'IDisposable' interface.,note,V3074,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/Log.cs 42:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/MersenneTwister.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/PerfHistory.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/PerfSample.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/Evaluator.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/PerfItem.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/PerfTickLogger.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/Program.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Support/PerfTimer.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/TextNotification.cs 7:1,OpenRA.sarif
OpenRA.sarif,Passing 'null' to '==' operator should not result in 'NullReferenceException'.,warning,V3115,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/TextNotification.cs 47:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Sound/Sound.cs 7:1,OpenRA.sarif
OpenRA.sarif,Not all IDisposable members are properly disposed. Call 'Dispose' when disposing 'Sound' class. Inspect: videoSource.,note,V3073,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Sound/Sound.cs 39:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/TextNotificationsManager.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Sync.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/DebugPauseState.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/LintAttributes.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/ActivityUtils.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Network/UnitOrders.cs 7:1,OpenRA.sarif
OpenRA.sarif,"The 'order.TargetString' object was used before it was verified against null. Check lines: 79, 140.",warning,V3095,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Network/UnitOrders.cs 79:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/TraitDictionary.cs 7:1,OpenRA.sarif
OpenRA.sarif,Checking value of 'result' for null will always return false when generic type is instantiated with a value type.,note,V3111,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/TraitDictionary.cs 164:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/TraitsInterfaces.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/World/DebugVisualizations.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/World/Faction.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/Target.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/World/ScreenShaker.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Translation.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/TranslationExts.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/Player/FrozenActorLayer.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/UtilityCommands/RegisterModCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/World/ScreenMap.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/UtilityCommands/UnregisterModCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/Player/Shroud.cs 7:1,OpenRA.sarif
OpenRA.sarif,"Unsafe invocation of event 'OnShroudChanged', NullReferenceException is possible. Consider assigning event to a local variable before invoking it.",warning,V3083,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Traits/Player/Shroud.cs 213:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/WAngle.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/VoiceExts.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Widgets/ChromeMetrics.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/WDist.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/UtilityCommands/ClearInvalidModRegistrationsCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Widgets/WidgetLoader.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/WorldViewportSizes.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/WorldUtils.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/WPos.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Widgets/Widget.cs 7:1,OpenRA.sarif
OpenRA.sarif,Calling overrideable class member 'AddChild' from constructor is dangerous.,warning,V3068,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/Widgets/Widget.cs 228:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/WRot.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Game/WVec.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Cnc/Activities/Leap.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Cnc/Activities/Infiltrate.cs 7:1,OpenRA.sarif
